1|8413
2|8413
2|8524
1|8524
1|8636
2|8636
2|8748
1|8748
1|8859
2|8859
2|8970
1|8970
1|9079
2|9079
2|9190
1|9190
1|9300
2|9300
2|9410
1|9410
1|9520
2|9520
2|9630
1|9630
1|9741
2|9741
2|9852
1|9852
1|9965
2|9965
2|10076
1|10076
1|10188
2|10188
2|10298
1|10298
1|10410
2|10410
2|10518
1|10518
1|10629
2|10629
2|10741
1|10741
1|10852
2|10852
2|10963
1|10963
1|11073
2|11073
2|11185
1|11185
1|11297
2|11297
2|11409
1|11409
1|11518
2|11518
